X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,QualityOfLife,CODE_DEFINED,LAT,LONG,ObjectId
-8476723.97844546,5315759.14628056,2024/11/30 00:00:00+00,1029,1029,100 CANNON ST     ,False,CRIMINAL MISCHIEF,43.024876996,-76.147707091,6163
-8473853.66259358,5318418.34642583,2024/11/30 00:00:00+00,1154,1154,700 S  BEECH ST     ,False,SIMPLE ASSAULT,43.042338015,-76.121922605,6164
-8476159.734567,5313311.87868851,2024/11/30 00:00:00+00,300,300,4100 S  SALINA ST     ,False,CRIMINAL MISCHIEF,43.0088031930001,-76.142638402,6165
-8477187.7673928,5321280.66087729,2024/11/30 00:00:00+00,1949,1949,1000 N  TOWNSEND ST     ,True,POSSESSION/USE DRUG,43.061127185,-76.1518733779999,6166
-8470980.02953219,5319187.85680202,2024/12/01 00:00:00+00,5,5,1100 SALT SPRINGS RD     ,False,SIMPLE ASSAULT,43.0473898990001,-76.09610832,6167
-8477985.76606061,5322238.15266445,2024/11/30 00:00:00+00,2150,2201,1300 N  SALINA ST     ,False,SEX OFFENSES,43.06741119,-76.159041922,6168
-8476229.46398283,5315907.98742585,2024/12/01 00:00:00+00,102,102,200 E  COLVIN ST     ,False,SIMPLE ASSAULT,43.025854458,-76.143264792,6169
-8479020.39289646,5317600.86891297,2024/12/01 00:00:00+00,517,517,400 DELAWARE ST     ,False,SIMPLE ASSAULT,43.0369707680001,-76.168336133,6170
-8470479.70085255,5321555.77743318,2024/12/01 00:00:00+00,1100,1120,400 BURNS AVE    ,False,CRIMINAL MISCHIEF,43.0629328370001,-76.091613791,6171
-8475495.16833891,5318871.72451361,2024/12/01 00:00:00+00,1020,1020,500 S  CROUSE AVE    ,False,SIMPLE ASSAULT,43.0453145210001,-76.136668502,6172
-8475501.6667255,5318460.44887741,2024/12/01 00:00:00+00,615,615,700 S  CROUSE AVE    ,False,OFFN AGAINST FAMILY,43.0426144310001,-76.1367268779999,6173
-8480056.56707322,5319645.21070265,2024/12/02 00:00:00+00,723,723,200 LAKEVIEW AVE    ,False,SIMPLE ASSAULT,43.050392259,-76.177644244,6174
-8476006.36246876,5314446.62465928,2024/12/01 00:00:00+00,2005,2005,100 W  CALTHROP AVE    ,False,SIMPLE ASSAULT,43.016256797,-76.141260637,6175
-8474674.4606063,5312165.99367544,2024/12/01 00:00:00+00,2224,2224,100 LAFAYETTE RD     ,False,SIMPLE ASSAULT,43.001275504,-76.129295959,6176
-8478137.92199341,5316115.15188595,2024/12/01 00:00:00+00,1200,1200,0 CENTENNIAL DR     ,False,CRIMINAL MISCHIEF,43.027214912,-76.160408762,6177
-8476843.59680429,5317777.23462061,2024/12/02 00:00:00+00,1201,1201,1000 MONTGOMERY ST     ,False,CRIMINAL MISCHIEF,43.038128758,-76.148781641,6178
-8479650.38518313,5314937.98429918,2024/12/02 00:00:00+00,1233,1233,900 GLENWOOD AVE    ,False,DISORDERLY CONDUCT,43.0194840230001,-76.1739954499999,6179
-8475439.97669197,5321974.53937738,2024/12/02 00:00:00+00,1345,1345,1000 OAK ST     ,False,OFFN AGAINST FAMILY,43.0656811640001,-76.136172707,6180
-8477351.35772973,5314532.17185841,2024/12/02 00:00:00+00,1741,1800,100 WIMAN AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.016818679,-76.153342935,6181
-8478298.88686015,5315473.8460003,2024/12/02 00:00:00+00,2353,1757,100 CLYDE AVE    ,False,FRAUD,43.023003343,-76.161854734,6182
-8477463.37608429,5321120.25019902,2024/12/02 00:00:00+00,1210,1210,1000 N  STATE ST     ,True,SIMPLE ASSAULT,43.060074349,-76.154349213,6183
-8475408.29716864,5320336.48098368,2024/12/03 00:00:00+00,5,5,100 FOUNTAIN ST     ,False,SIMPLE ASSAULT,43.0549299150001,-76.135888125,6184
-8475439.97669197,5321974.53937738,2024/12/03 00:00:00+00,929,929,1000 OAK ST     ,True,OFFN AGAINST FAMILY,43.0656811640001,-76.136172707,6185
-8482109.79240803,5320262.23751372,2024/12/03 00:00:00+00,944,944,900 AVERY AVE    ,False,SIMPLE ASSAULT,43.0544425800001,-76.1960886809999,6186
-8477985.76606061,5322238.15266445,2024/12/03 00:00:00+00,310,310,1300 N  SALINA ST     ,False,SIMPLE ASSAULT,43.06741119,-76.159041922,6187
-8476839.83364891,5316996.86180036,2024/12/02 00:00:00+00,130,130,100 MARTIN LUTHER KING      E ,False,SIMPLE ASSAULT,43.0330047850001,-76.148747836,6188
-8477056.65262488,5319513.0993963,2024/12/03 00:00:00+00,1032,1032,200 E  WASHINGTON ST     ,False,OFFN AGAINST FAMILY,43.0495250120001,-76.150695554,6189
-8476823.11691229,5323712.28266708,2024/12/03 00:00:00+00,1310,1310,1300 COURT ST     ,False,CRIMINAL MISCHIEF,43.0770846250001,-76.1485976669999,6190
-8474488.08339224,5319122.63684231,2024/12/03 00:00:00+00,1245,1245,1500 E  GENESEE ST     ,False,SIMPLE ASSAULT,43.0469617420001,-76.127621704,6191
-8477422.53752721,5321372.52044917,2024/12/03 00:00:00+00,1822,1822,200 CATAWBA ST     ,False,CRIMINAL MISCHIEF,43.0617300860001,-76.1539823539999,6192
-8474476.34308214,5321030.48254219,2024/12/03 00:00:00+00,1926,1926,100 BOYDEN ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.059485162,-76.127516239,6193
-8480966.32717021,5320097.18903615,2024/12/03 00:00:00+00,2142,2142,600 N  LOWELL AVE    ,False,SEX OFFENSES,43.0533591860001,-76.185816758,6194
-8476677.95663026,5319706.39907588,2024/12/03 00:00:00+00,2051,2051,400 ERIE BLVD E ,False,SIMPLE ASSAULT,43.050793927,-76.14729367,6195
-8477304.67233904,5321742.72535122,2024/12/03 00:00:00+00,2222,2222,200 LILAC ST     ,False,SIMPLE ASSAULT,43.064159788,-76.1529235529999,6196
-8474159.15656084,5320428.19659623,2024/12/04 00:00:00+00,427,427,1400 HAWLEY AVE    ,True,CRIMINAL MISCHIEF,43.0555319320001,-76.124666904,6197
-8477104.94279734,5320313.96572661,2024/12/04 00:00:00+00,537,537,200 E  BELDEN AVE    ,False,SIMPLE ASSAULT,43.054782125,-76.1511293519999,6198
-8471839.41600111,5320436.95508464,2024/12/04 00:00:00+00,1001,1001,100 SIMON DR     ,False,OFFN AGAINST FAMILY,43.055589422,-76.1038283199999,6199
-8475495.16833891,5318871.72451361,2024/12/12 00:00:00+00,517,517,500 S  CROUSE AVE    ,False,CRIMINAL MISCHIEF,43.0453145210001,-76.136668502,6200
-8475200.09821744,5323171.69349026,2024/12/04 00:00:00+00,1126,1126,200 PLEASANTVIEW AVE    ,False,SIMPLE ASSAULT,43.0735373850001,-76.1340178419999,6201
-8473054.87255551,5319156.18517706,2024/12/04 00:00:00+00,835,835,400 WESTMORELAND AVE    ,False,CRIMINAL MISCHIEF,43.0471819810001,-76.114746952,6202
-8473889.02846184,5321049.47837762,2024/12/12 00:00:00+00,1056,1056,100 KINNE ST     ,False,OFFN AGAINST FAMILY,43.0596098410001,-76.122240302,6203
-8475701.13622487,5320682.19898866,2024/12/12 00:00:00+00,923,923,900 JAMES ST     ,True,CRIMINAL MISCHIEF,43.057199161,-76.138518743,6204
-8477972.16459995,5322229.47187567,2024/12/12 00:00:00+00,926,926,300 COURT ST     ,False,SIMPLE ASSAULT,43.0673542210001,-76.158919738,6205
-8479719.56445805,5318740.58635116,2024/12/12 00:00:00+00,1304,1304,200 MAGNOLIA ST     ,False,OFFN AGAINST FAMILY,43.044453591,-76.174616898,6206
-8476068.74836043,5314726.60501133,2024/12/12 00:00:00+00,1154,1154,100 W  NEWELL ST     ,False,SIMPLE ASSAULT,43.0180957150001,-76.1418210589999,6207
-8478376.94252862,5323140.19442654,2024/12/12 00:00:00+00,2027,2027,500 WOLF ST     ,False,SIMPLE ASSAULT,43.0733306880001,-76.16255592,6208
-8474270.29805177,5320966.65399034,2024/12/12 00:00:00+00,2053,2053,600 VINE ST     ,False,SIMPLE ASSAULT,43.0590662220001,-76.125665305,6209
,,2024/12/12 00:00:00+00,2121,2121,100 LUTHER AVE    ,False,POSSESSION/USE DRUG,,,6210
-8476490.32740589,5320083.73232248,2024/12/12 00:00:00+00,2203,2203,100 HAWLEY AVE    ,False,SIMPLE ASSAULT,43.0532708540001,-76.145608168,6211
-8479989.89649436,5316824.2359639,2024/12/13 00:00:00+00,2200,900,400 GRANT AVE    ,False,CRIMINAL MISCHIEF,43.031871256,-76.177045332,6212
-8481974.77333161,5320508.5126539,2024/12/13 00:00:00+00,1156,1156,200 ESSEX ST     ,False,SIMPLE ASSAULT,43.0560591180001,-76.194875784,6213
-8477412.25795148,5316745.91547134,2024/12/13 00:00:00+00,1440,1440,800 MIDLAND AVE    ,False,SIMPLE ASSAULT,43.031356966,-76.153890011,6214
-8477702.93384736,5317077.02303306,2024/12/13 00:00:00+00,1920,1920,100 HURON ST     ,False,OFFN AGAINST FAMILY,43.0335311480001,-76.156501197,6215
-8476006.36246876,5314446.62465928,2024/12/13 00:00:00+00,2249,2249,100 W  CALTHROP AVE    ,False,SIMPLE ASSAULT,43.016256797,-76.141260637,6216
-8478891.32228834,5317212.03722731,2024/12/14 00:00:00+00,252,252,1000 W  ONONDAGA ST     ,False,OFFN AGAINST FAMILY,43.034417682,-76.167176672,6217
-8479821.64799333,5316961.65788909,2024/12/14 00:00:00+00,419,419,1500 S  GEDDES ST     ,False,OFFN AGAINST FAMILY,43.0327736240001,-76.17553393,6218
-8476569.56127985,5315064.40446334,2024/12/14 00:00:00+00,1252,1252,600 CANNON ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.020314317,-76.146319938,6219
-8477384.62199734,5319378.88703025,2024/12/14 00:00:00+00,1616,1616,300 S  CLINTON ST     ,False,OFFN AGAINST FAMILY,43.04864396,-76.153641753,6220
-8476411.45554291,5321608.3493052,2024/12/14 00:00:00+00,1304,1304,800 PARK ST     ,False,SIMPLE ASSAULT,43.0632778720001,-76.14489965,6221
-8476205.00775862,5315112.31839196,2024/12/14 00:00:00+00,645,645,2800 S  SALINA ST     ,False,ARSON,43.020629,-76.143045098,6222
-8476707.42635038,5319200.73520718,2024/12/04 00:00:00+00,1617,1617,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,6223
-8476707.42635038,5319200.73520718,2024/12/04 00:00:00+00,1617,1617,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,6224
-8476707.42635038,5319200.73520718,2024/12/04 00:00:00+00,1617,1617,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,6225
-8478238.92784469,5317045.48968528,2024/12/04 00:00:00+00,1907,1907,300 RICH ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0333240910001,-76.1613161129999,6226
-8480443.28831257,5317815.57361122,2024/12/04 00:00:00+00,1730,1735,100 HOLDEN ST     ,False,CRIMINAL MISCHIEF,43.038380483,-76.18111822,6227
-8481532.89428645,5320654.20905446,2024/12/04 00:00:00+00,2000,2000,0 KINGSLEY PL     ,True,POSSESSION/USE DANGEROUS WEAPONS,43.0570154420001,-76.190906317,6228
-8472854.79580832,5319656.86237193,2024/12/04 00:00:00+00,2128,2128,100 CROLY ST     ,False,SIMPLE ASSAULT,43.050468746,-76.112949632,6229
-8475221.05143991,5322560.11431121,2024/12/05 00:00:00+00,2331,2331,800 DEWITT ST     ,False,OFFN AGAINST FAMILY,43.0695240750001,-76.134206068,6230
-8476946.64714935,5315157.9350835,2024/12/06 00:00:00+00,51,51,1900 MIDLAND AVE    ,True,CRIMINAL MISCHIEF,43.0209285940001,-76.1497073579999,6231
-8476760.38860187,5321320.25082031,2024/12/06 00:00:00+00,344,344,600 ASH ST     ,False,OFFN AGAINST FAMILY,43.061387026,-76.148034169,6232
-8478187.62481021,5318708.28061112,2024/12/06 00:00:00+00,917,917,0 COSTELLO CT     ,False,SIMPLE ASSAULT,43.0442415000001,-76.1608552499999,6233
-8476099.38815972,5318467.06106443,2024/12/06 00:00:00+00,842,842,700 E  ADAMS ST     ,False,SIMPLE ASSAULT,43.042657842,-76.142096301,6234
-8478241.19609064,5322154.13712675,2024/12/06 00:00:00+00,1000,1026,200 TURTLE ST     ,False,CRIMINAL MISCHIEF,43.0668598230001,-76.161336489,6235
-8476159.734567,5313311.87868851,2024/12/04 00:00:00+00,2000,2130,4100 S  SALINA ST     ,False,SIMPLE ASSAULT,43.0088031930001,-76.142638402,6236
-8479141.77767297,5317679.31323462,2024/12/06 00:00:00+00,1210,1210,500 DELAWARE ST     ,False,SIMPLE ASSAULT,43.037485824,-76.169426551,6237
-8475701.13622487,5320682.19898866,2024/12/06 00:00:00+00,1159,1159,900 JAMES ST     ,False,CRIMINAL MISCHIEF,43.057199161,-76.138518743,6238
-8477384.97398956,5319283.99285532,2024/12/05 00:00:00+00,2352,2355,100 WALTON ST     ,False,CRIMINAL MISCHIEF,43.0480210090001,-76.153644915,6239
-8473779.36918993,5316574.75133381,2024/12/06 00:00:00+00,1627,1627,300 BUCKINGHAM AVE    ,False,ALL OTHER OFFENSES,43.0302330050001,-76.121255216,6240
-8477771.2696545,5323522.72954197,2024/12/06 00:00:00+00,1733,1733,100 MURRAY AVE    ,False,OFFN AGAINST FAMILY,43.075840838,-76.1571150679999,6241
-8472300.49966218,5319057.37057385,2024/12/06 00:00:00+00,2343,2343,100 DIDAMA ST     ,False,SIMPLE ASSAULT,43.046533278,-76.107970305,6242
-8478433.08395345,5322805.41091685,2024/12/06 00:00:00+00,1923,1923,100 COMMONWEALTH AVE    ,True,CRIMINAL MISCHIEF,43.071133794,-76.163060247,6243
-8474501.75576342,5319455.69271402,2024/12/07 00:00:00+00,155,155,200 S  BEECH ST     ,False,CRIMINAL MISCHIEF,43.0491481610001,-76.127744525,6244
-8475812.67022832,5321751.00663184,2024/12/17 00:00:00+00,1455,1455,200 GRUMBACH AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0642141380001,-76.13952067,6245
-8473863.20657012,5320544.6287943,2024/12/18 00:00:00+00,6,6,100 VANN ST     ,False,SIMPLE ASSAULT,43.0562961790001,-76.12200834,6246
-8478199.23821609,5315847.70527502,2024/12/17 00:00:00+00,0,1520,100 PARKSIDE AVE    ,False,FRAUD,43.025458578,-76.1609595749999,6247
-8471398.25374215,5319094.44822435,2024/12/17 00:00:00+00,2039,2039,900 SALT SPRINGS RD     ,False,ALL OTHER OFFENSES,43.0467766880001,-76.0998652919999,6248
-8476226.06996288,5311628.57465423,2024/12/07 00:00:00+00,0,0,4900 S  SALINA ST     ,False,SIMPLE ASSAULT,42.997744707,-76.143234303,6249
-8476865.72711906,5320722.592951,2024/12/18 00:00:00+00,112,112,700 N  TOWNSEND ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.057464296,-76.1489804409999,6250
-8473557.960734,5318285.44550976,2024/12/18 00:00:00+00,825,825,100 HARVARD PL     ,False,OFFN AGAINST FAMILY,43.04146547,-76.11926627,6251
-8476035.96733074,5321169.47821113,2024/12/18 00:00:00+00,157,157,100 S  ALVORD ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0603974530001,-76.141526582,6252
-8472152.90482288,5317266.80895387,2024/12/18 00:00:00+00,913,913,1700 EUCLID AVE    ,False,SIMPLE ASSAULT,43.034777322,-76.106644438,6253
-8476592.78942744,5320255.85973412,2024/12/18 00:00:00+00,947,947,600 E  WILLOW ST     ,False,ALL OTHER OFFENSES,43.054400716,-76.1465286,6254
-8478472.56252031,5322967.18287837,2024/12/18 00:00:00+00,1121,1121,400 WOLF ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0721953730001,-76.163414889,6255
-8478137.92199341,5316115.15188595,2024/12/18 00:00:00+00,1614,1614,0 CENTENNIAL DR     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.027214912,-76.160408762,6256
-8471788.54789187,5319012.09296202,2024/12/19 00:00:00+00,132,132,800 SALT SPRINGS RD     ,False,CRIMINAL MISCHIEF,43.046236035,-76.1033713639999,6257
-8473261.59574421,5322343.63382973,2024/12/19 00:00:00+00,213,213,100 MILDRED AVE    ,False,SIMPLE ASSAULT,43.068103422,-76.1166039779999,6258
-8479329.10165929,5318776.0345851,2024/12/18 00:00:00+00,2005,2005,300 S  GEDDES ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0446863120001,-76.171109311,6259
-8476631.03001023,5321087.4006888,2024/12/19 00:00:00+00,400,504,600 BUTTERNUT ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0598587430001,-76.1468721209999,6260
-8475183.449831,5321793.47927945,2024/12/19 00:00:00+00,755,800,400 DEWITT ST     ,False,OFFN AGAINST FAMILY,43.064492885,-76.133868287,6261
-8481532.89428645,5320654.20905446,2024/12/19 00:00:00+00,1028,1028,0 KINGSLEY PL     ,False,SIMPLE ASSAULT,43.0570154420001,-76.190906317,6262
-8475897.48855586,5320549.27561854,2024/12/19 00:00:00+00,1241,1241,800 JAMES ST     ,False,SIMPLE ASSAULT,43.05632668,-76.140282606,6263
-8476268.52599215,5315972.64315996,2024/12/18 00:00:00+00,1144,1144,1900 S  STATE ST     ,False,SIMPLE ASSAULT,43.0262790570001,-76.143615692,6264
-8478137.92199341,5316115.15188595,2024/12/19 00:00:00+00,1551,1551,0 CENTENNIAL DR     ,True,CRIMINAL MISCHIEF,43.027214912,-76.160408762,6265
-8479988.96107667,5316806.77876283,2024/12/07 00:00:00+00,921,921,600 ARTHUR ST     ,True,CRIMINAL MISCHIEF,43.031756624,-76.1770369289999,6266
-8481669.63859234,5319915.03115201,2024/12/07 00:00:00+00,854,854,300 ERIE ST     ,False,OFFN AGAINST FAMILY,43.0521634620001,-76.192134712,6267
-8479989.89649436,5316824.2359639,2024/12/07 00:00:00+00,927,927,400 GRANT AVE    ,True,CRIMINAL MISCHIEF,43.031871256,-76.177045332,6268
-8476797.59001722,5314625.23354236,2024/12/19 00:00:00+00,1651,1651,300 W  NEWELL ST     ,False,OFFN AGAINST FAMILY,43.0174299110001,-76.1483683549999,6269
-8476690.15346159,5320803.51272887,2024/12/07 00:00:00+00,1527,1527,500 E  LAUREL ST     ,False,ALL OTHER OFFENSES,43.057995428,-76.1474032359999,6270
-8477412.25795148,5316745.91547134,2024/12/07 00:00:00+00,1628,1628,800 MIDLAND AVE    ,False,SIMPLE ASSAULT,43.031356966,-76.153890011,6271
-8478524.94869344,5318112.77637459,2024/12/07 00:00:00+00,2010,2010,100 CONGRESS AVE    ,False,POSSESSION/USE DRUG,43.0403318130001,-76.163885482,6272
-8476698.05914919,5319369.52097249,2024/12/19 00:00:00+00,1312,1312,300 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.048582475,-76.147474254,6273
-8479688.18115588,5319493.85335513,2024/12/07 00:00:00+00,2050,2059,100 LAKEVIEW AVE    ,False,SIMPLE ASSAULT,43.0493986700001,-76.1743349769999,6274
-8473598.35701874,5318897.86904626,2024/12/07 00:00:00+00,2200,1800,2000 E  GENESEE ST     ,True,CRIMINAL MISCHIEF,43.0454861600001,-76.119629156,6275
-8478022.0624485,5315517.73499669,2024/12/07 00:00:00+00,2058,2058,1300 W  COLVIN ST     ,False,SIMPLE ASSAULT,43.023291579,-76.159367978,6276
-8478861.87160386,5318534.80932916,2024/12/07 00:00:00+00,2131,2131,600 GIFFORD ST     ,False,CRIMINAL MISCHIEF,43.043102628,-76.166912112,6277
-8475578.25097294,5321449.81455032,2024/12/07 00:00:00+00,2303,2303,200 JASPER ST     ,False,SIMPLE ASSAULT,43.0622373850001,-76.137414846,6278
-8476474.85800417,5317366.37494871,2024/12/07 00:00:00+00,2221,2221,400 OAKWOOD AVE    ,False,CRIMINAL MISCHIEF,43.035431083,-76.1454692039999,6279
-8481474.75501071,5319027.79766959,2024/12/08 00:00:00+00,734,734,200 AVERY AVE    ,False,OFFN AGAINST FAMILY,43.046339135,-76.1903840429999,6280
-8477817.94168685,5316658.69265639,2024/12/08 00:00:00+00,1845,1845,100 DEARBORN PL     ,False,SIMPLE ASSAULT,43.0307842140001,-76.15753433,6281
-8470036.17316573,5320375.02974651,2024/12/08 00:00:00+00,1948,1948,3000 ERIE BLVD E ,True,CRIMINAL MISCHIEF,43.055182948,-76.087629514,6282
-8476116.2035254,5313612.55726969,2024/12/08 00:00:00+00,2342,2342,100 BALLANTYNE RD     ,False,SIMPLE ASSAULT,43.0107782950001,-76.142247356,6283
,,2024/12/09 00:00:00+00,17,17,0 WALSH CIR    ,True,CRIMINAL MISCHIEF,,,6284
-8473287.36987988,5320586.52586155,2024/12/09 00:00:00+00,332,332,300 VANN ST     ,False,SIMPLE ASSAULT,43.0565711840001,-76.116835511,6285
-8476121.83773879,5317979.36347985,2024/12/09 00:00:00+00,309,309,1200 ALMOND ST     ,False,OFFN AGAINST FAMILY,43.0394558780001,-76.142297969,6286
-8476353.32194447,5320604.68697808,2024/12/09 00:00:00+00,834,834,600 CATHERINE ST     ,False,CRIMINAL MISCHIEF,43.05669039,-76.1443774269999,6287
-8479443.76541023,5318212.59218774,2024/12/09 00:00:00+00,945,1015,100 GRAND AVE    ,False,SIMPLE ASSAULT,43.040987155,-76.172139353,6288
-8476517.61270364,5314663.53920473,2024/12/09 00:00:00+00,1500,845,200 W  NEWELL ST     ,True,CRIMINAL MISCHIEF,43.0176815020001,-76.145853276,6289
-8476893.06763128,5320467.80410322,2024/12/14 00:00:00+00,1805,1805,300 PROSPECT AVE    ,False,CRIMINAL MISCHIEF,43.0557919120001,-76.149226045,6290
-8477137.07505704,5322012.70329972,2024/12/14 00:00:00+00,2317,2317,500 POND ST     ,False,SIMPLE ASSAULT,43.0659316270001,-76.151418001,6291
-8472830.94159991,5319302.8669323,2024/12/15 00:00:00+00,1,1,200 CROLY ST     ,True,CRIMINAL MISCHIEF,43.0481449120001,-76.112735346,6292
-8476893.06763128,5320467.80410322,2024/12/15 00:00:00+00,637,637,300 PROSPECT AVE    ,False,OFFN AGAINST FAMILY,43.0557919120001,-76.149226045,6293
-8476712.42025405,5318705.81942618,2024/12/14 00:00:00+00,1759,1759,800 S  STATE ST     ,False,CRIMINAL MISCHIEF,43.0442253420001,-76.147603262,6294
-8476569.56127985,5315064.40446334,2024/12/15 00:00:00+00,1805,1805,600 CANNON ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.020314317,-76.146319938,6295
-8476515.01662179,5318308.23857295,2024/12/15 00:00:00+00,1329,1329,1000 S  TOWNSEND ST     ,False,SIMPLE ASSAULT,43.0416151160001,-76.145829955,6296
-8471410.91054561,5319199.86008315,2024/12/15 00:00:00+00,1910,1910,200 MILNOR AVE    ,True,CRIMINAL MISCHIEF,43.047468698,-76.09997899,6297
-8476565.79934898,5317374.38354508,2024/12/15 00:00:00+00,1941,1941,100 CROTON TER    ,False,SIMPLE ASSAULT,43.035483668,-76.146286144,6298
-8477761.0919361,5312859.57909824,2024/12/15 00:00:00+00,2149,2149,300 MAINS AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.005832001,-76.15702364,6299
-8475247.28421188,5320986.61381146,2024/12/16 00:00:00+00,337,337,1000 JAMES ST     ,False,CRIMINAL MISCHIEF,43.0591972290001,-76.134441721,6300
-8476101.51580914,5313728.94752288,2024/12/14 00:00:00+00,1600,1600,3800 S  SALINA ST     ,False,FORGERY/COUNTERFEIT,43.0115428240001,-76.142115414,6301
-8476199.95841784,5315774.20247774,2024/12/15 00:00:00+00,2248,2248,2100 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0249758730001,-76.1429997389999,6302
-8475413.93516689,5321479.49796863,2024/12/16 00:00:00+00,1220,1220,700 OAK ST     ,True,CRIMINAL MISCHIEF,43.0624322030001,-76.135938772,6303
-8478239.06009225,5318833.60982496,2024/12/16 00:00:00+00,1627,1627,400 TULLY ST     ,False,SIMPLE ASSAULT,43.0450642970001,-76.1613173009999,6304
-8471813.17866505,5321742.2589485,2024/12/16 00:00:00+00,2221,2221,300 NICHOLS AVE    ,True,CRIMINAL MISCHIEF,43.0641567270001,-76.103592626,6305
-8476477.21630758,5319703.52708209,2024/12/13 00:00:00+00,2100,730,500 ERIE BLVD E ,True,CRIMINAL MISCHIEF,43.0507750740001,-76.145490389,6306
